Transaction_ID,Customer_ID,Card_Category,Quarter,Expense_Type,Use_Method,Transaction_Amount,Interest_Earned,Annual_Fee
1495,128,Blue,Q3,Fuel,Swipe,330.6,4.96,50
1496,519,Blue,Q4,Entertainment,Swipe,343.97,5.16,50
1497,426,Blue,Q3,Food,Swipe,127.94,1.92,50
1498,559,Blue,Q1,Bills,Swipe,73.23,1.1,50
1499,565,Blue,Q1,Food,Swipe,176.58,2.65,50
1500,187,Blue,Q4,Grocery,Swipe,162.04,2.43,50
1501,550,Blue,Q2,Travel,Swipe,106.75,1.6,50
1502,453,Blue,Q1,Fuel,Swipe,159.95,2.4,50
1503,471,Platinum,Q1,Bills,Chip,447.2,6.71,200
1504,988,Silver,Q4,Entertainment,Chip,485.58,7.28,75
1505,738,Blue,Q4,Fuel,Swipe,255.41,3.83,50
1506,565,Blue,Q4,Entertainment,Chip,175.94,2.64,50
1507,911,Blue,Q1,Grocery,Swipe,344.57,5.17,50
1508,224,Blue,Q3,Travel,Swipe,113.77,1.71,50
1509,154,Gold,Q1,Bills,Chip,287.78,4.32,120
1510,560,Blue,Q4,Grocery,Swipe,370.96,5.56,50
1511,351,Platinum,Q2,Grocery,Online,323.49,4.85,200
1512,147,Blue,Q2,Travel,Online,416.08,6.24,50
1513,905,Silver,Q4,Grocery,Swipe,184.61,2.77,75
1514,576,Blue,Q2,Grocery,Online,76.06,1.14,50
1515,349,Blue,Q1,Entertainment,Online,506.13,7.59,50
1516,182,Blue,Q3,Food,Swipe,233.68,3.51,50
1517,637,Gold,Q1,Entertainment,Online,158.18,2.37,120
1518,179,Silver,Q4,Travel,Swipe,140.8,2.11,75
1519,39,Gold,Q1,Fuel,Chip,78.58,1.18,120
1520,772,Silver,Q2,Travel,Swipe,614.88,9.22,75
1521,894,Gold,Q1,Travel,Swipe,36.38,0.55,120
1522,3,Blue,Q3,Travel,Swipe,37.17,0.56,50
1523,64,Blue,Q2,Travel,Swipe,292.43,4.39,50
1524,29,Silver,Q3,Grocery,Chip,132.32,1.98,75
1525,372,Silver,Q3,Travel,Swipe,647.04,9.71,75
1526,523,Silver,Q3,Fuel,Swipe,392.76,5.89,75
1527,97,Blue,Q1,Travel,Swipe,279.36,4.19,50
1528,870,Blue,Q1,Entertainment,Swipe,435.05,6.53,50
1529,442,Gold,Q1,Grocery,Chip,262.73,3.94,120
1530,203,Blue,Q1,Entertainment,Swipe,469.24,7.04,50
1531,411,Blue,Q2,Grocery,Swipe,386.71,5.8,50
1532,993,Silver,Q1,Entertainment,Swipe,478.96,7.18,75
1533,21,Gold,Q2,Bills,Swipe,507.16,7.61,120
1534,551,Blue,Q3,Food,Swipe,178.07,2.67,50
1535,735,Gold,Q2,Food,Online,372.78,5.59,120
1536,102,Gold,Q4,Grocery,Chip,180.74,2.71,120
1537,46,Gold,Q1,Bills,Swipe,341.8,5.13,120
1538,66,Gold,Q4,Fuel,Swipe,81.43,1.22,120
1539,603,Blue,Q2,Bills,Swipe,406.63,6.1,50
1540,164,Blue,Q1,Grocery,Chip,806.66,12.1,50
1541,971,Blue,Q4,Bills,Swipe,215.68,3.24,50
1542,111,Blue,Q1,Fuel,Chip,232.51,3.49,50
1543,338,Blue,Q2,Grocery,Swipe,127.84,1.92,50
1544,123,Blue,Q4,Food,Swipe,624.49,9.37,50
1545,705,Blue,Q2,Travel,Chip,289.7,4.35,50
1546,447,Blue,Q4,Bills,Swipe,262.48,3.94,50
1547,611,Blue,Q3,Food,Online,479.3,7.19,50
1548,291,Gold,Q3,Food,Swipe,639.19,9.59,120
1549,671,Blue,Q3,Entertainment,Swipe,456.96,6.85,50
1550,412,Blue,Q3,Fuel,Swipe,590.26,8.85,50
1551,615,Blue,Q3,Travel,Chip,563.63,8.45,50
1552,897,Blue,Q2,Bills,Chip,1186.6,17.8,50
1553,281,Gold,Q3,Food,Swipe,252.42,3.79,120
1554,43,Blue,Q2,Food,Swipe,124.53,1.87,50
1555,486,Blue,Q3,Fuel,Swipe,322.2,4.83,50
1556,596,Blue,Q1,Travel,Swipe,46.62,0.7,50
1557,963,Blue,Q3,Travel,Swipe,185.65,2.78,50
1558,703,Blue,Q1,Food,Swipe,325.49,4.88,50
1559,51,Blue,Q2,Food,Swipe,355.61,5.33,50
1560,898,Blue,Q3,Food,Swipe,228.49,3.43,50
1561,210,Gold,Q4,Food,Swipe,382.93,5.74,120
1562,126,Silver,Q2,Entertainment,Swipe,354.95,5.32,75
1563,492,Blue,Q3,Entertainment,Swipe,95.71,1.44,50
1564,509,Blue,Q2,Travel,Swipe,363.42,5.45,50
1565,960,Blue,Q4,Grocery,Chip,206.27,3.09,50
1566,970,Blue,Q3,Bills,Swipe,543.42,8.15,50
1567,581,Blue,Q4,Fuel,Swipe,185.41,2.78,50
1568,777,Gold,Q3,Grocery,Swipe,108.88,1.63,120
1569,258,Blue,Q1,Entertainment,Chip,259.44,3.89,50
1570,930,Gold,Q2,Entertainment,Swipe,182.08,2.73,120
1571,188,Blue,Q4,Entertainment,Online,233.95,3.51,50
1572,230,Platinum,Q2,Grocery,Swipe,34.98,0.52,200
1573,189,Silver,Q4,Entertainment,Swipe,382.64,5.74,75
1574,415,Silver,Q2,Grocery,Swipe,348.38,5.23,75
1575,10,Blue,Q2,Entertainment,Swipe,644.37,9.67,50
1576,114,Gold,Q2,Food,Swipe,364.66,5.47,120
1577,76,Gold,Q1,Food,Swipe,226.66,3.4,120
1578,676,Silver,Q3,Bills,Swipe,83.0,1.24,75
1579,502,Blue,Q1,Entertainment,Swipe,547.4,8.21,50
1580,85,Silver,Q2,Bills,Swipe,214.64,3.22,75
1581,49,Blue,Q4,Grocery,Swipe,97.47,1.46,50
1582,495,Blue,Q2,Bills,Swipe,282.38,4.24,50
1583,838,Gold,Q3,Entertainment,Chip,161.52,2.42,120
1584,689,Blue,Q1,Grocery,Swipe,180.83,2.71,50
1585,387,Blue,Q3,Grocery,Swipe,572.04,8.58,50
1586,970,Blue,Q4,Food,Swipe,143.02,2.15,50
1587,389,Silver,Q3,Grocery,Swipe,482.48,7.24,75
1588,218,Blue,Q1,Grocery,Swipe,381.73,5.73,50
1589,701,Blue,Q4,Bills,Swipe,296.88,4.45,50
1590,981,Blue,Q3,Travel,Swipe,204.12,3.06,50
1591,346,Silver,Q1,Grocery,Chip,136.76,2.05,75
1592,230,Blue,Q1,Fuel,Swipe,446.7,6.7,50
1593,255,Silver,Q2,Travel,Swipe,377.08,5.66,75
1594,236,Blue,Q3,Food,Chip,138.19,2.07,50
1595,26,Silver,Q4,Food,Swipe,183.7,2.76,75
1596,584,Platinum,Q2,Grocery,Chip,760.23,11.4,200
1597,261,Blue,Q3,Bills,Swipe,330.71,4.96,50
1598,766,Blue,Q3,Travel,Swipe,135.3,2.03,50
1599,271,Gold,Q4,Food,Chip,409.73,6.15,120
1600,123,Blue,Q2,Food,Chip,309.05,4.64,50
1601,656,Blue,Q2,Fuel,Swipe,97.92,1.47,50
1602,257,Gold,Q4,Grocery,Swipe,307.81,4.62,120
1603,656,Platinum,Q2,Travel,Swipe,196.06,2.94,200
1604,421,Blue,Q1,Food,Swipe,59.39,0.89,50
1605,259,Blue,Q4,Food,Chip,196.31,2.94,50
1606,948,Blue,Q3,Food,Swipe,166.91,2.5,50
1607,47,Blue,Q4,Food,Swipe,235.19,3.53,50
1608,863,Silver,Q1,Bills,Chip,223.19,3.35,75
1609,525,Silver,Q4,Entertainment,Chip,323.6,4.85,75
1610,888,Gold,Q3,Fuel,Swipe,276.34,4.15,120
1611,208,Blue,Q3,Bills,Chip,524.29,7.86,50
1612,311,Blue,Q4,Fuel,Swipe,221.52,3.32,50
1613,747,Blue,Q4,Food,Swipe,540.84,8.11,50
1614,149,Blue,Q1,Fuel,Swipe,595.7,8.94,50
1615,834,Silver,Q1,Grocery,Swipe,367.24,5.51,75
1616,438,Blue,Q3,Grocery,Chip,61.99,0.93,50
1617,155,Silver,Q2,Entertainment,Chip,228.78,3.43,75
1618,678,Silver,Q2,Entertainment,Swipe,74.58,1.12,75
1619,90,Platinum,Q2,Fuel,Swipe,262.42,3.94,200
1620,698,Silver,Q2,Bills,Swipe,571.33,8.57,75
1621,830,Gold,Q3,Bills,Swipe,182.8,2.74,120
1622,358,Blue,Q2,Food,Swipe,571.9,8.58,50
1623,174,Blue,Q2,Bills,Chip,296.94,4.45,50
1624,217,Blue,Q4,Entertainment,Swipe,354.24,5.31,50
1625,907,Blue,Q2,Bills,Swipe,213.53,3.2,50
1626,456,Silver,Q4,Food,Swipe,161.26,2.42,75
1627,776,Silver,Q3,Grocery,Swipe,56.5,0.85,75
1628,609,Blue,Q4,Bills,Chip,141.0,2.11,50
1629,629,Blue,Q1,Bills,Swipe,370.04,5.55,50
1630,199,Blue,Q4,Entertainment,Swipe,138.18,2.07,50
1631,832,Silver,Q2,Fuel,Online,191.62,2.87,75
1632,486,Silver,Q4,Grocery,Swipe,701.04,10.52,75
1633,533,Silver,Q4,Fuel,Chip,518.49,7.78,75
1634,200,Blue,Q3,Food,Swipe,408.71,6.13,50
1635,371,Blue,Q3,Food,Swipe,403.72,6.06,50
1636,959,Silver,Q2,Fuel,Chip,197.87,2.97,75
1637,853,Silver,Q1,Entertainment,Swipe,515.34,7.73,75
1638,448,Blue,Q1,Travel,Chip,110.52,1.66,50
1639,248,Silver,Q4,Entertainment,Swipe,103.24,1.55,75
1640,788,Blue,Q1,Travel,Swipe,179.26,2.69,50
1641,264,Silver,Q3,Travel,Chip,177.98,2.67,75
1642,58,Gold,Q2,Entertainment,Swipe,339.91,5.1,120
1643,302,Silver,Q2,Travel,Swipe,296.55,4.45,75
1644,31,Blue,Q3,Travel,Chip,119.48,1.79,50
1645,498,Blue,Q2,Travel,Chip,414.52,6.22,50
1646,249,Silver,Q4,Grocery,Swipe,49.09,0.74,75
1647,605,Silver,Q2,Food,Chip,646.88,9.7,75
1648,777,Blue,Q1,Travel,Chip,262.2,3.93,50
1649,271,Silver,Q2,Food,Swipe,349.15,5.24,75
1650,606,Blue,Q2,Food,Swipe,279.49,4.19,50
1651,666,Platinum,Q3,Grocery,Swipe,129.75,1.95,200
1652,394,Silver,Q3,Food,Chip,130.62,1.96,75
1653,797,Blue,Q1,Fuel,Chip,91.1,1.37,50
1654,502,Blue,Q3,Bills,Chip,257.5,3.86,50
1655,592,Blue,Q1,Grocery,Online,385.43,5.78,50
1656,804,Blue,Q4,Bills,Swipe,292.21,4.38,50
1657,84,Blue,Q1,Fuel,Swipe,654.9,9.82,50
1658,365,Silver,Q2,Entertainment,Swipe,133.56,2.0,75
1659,886,Gold,Q1,Entertainment,Swipe,168.97,2.53,120
1660,549,Blue,Q4,Travel,Swipe,402.72,6.04,50
1661,342,Blue,Q2,Entertainment,Chip,602.86,9.04,50
1662,839,Blue,Q1,Grocery,Swipe,51.13,0.77,50
1663,407,Blue,Q3,Entertainment,Swipe,50.86,0.76,50
1664,425,Blue,Q3,Grocery,Chip,373.7,5.61,50
1665,744,Silver,Q3,Grocery,Swipe,307.68,4.62,75
1666,93,Gold,Q1,Bills,Swipe,170.56,2.56,120
1667,848,Blue,Q1,Entertainment,Swipe,157.03,2.36,50
1668,614,Silver,Q4,Food,Swipe,92.56,1.39,75
1669,412,Gold,Q2,Entertainment,Online,311.22,4.67,120
1670,432,Blue,Q2,Entertainment,Swipe,61.04,0.92,50
1671,678,Silver,Q2,Entertainment,Chip,389.49,5.84,75
1672,159,Silver,Q2,Travel,Swipe,515.27,7.73,75
1673,14,Blue,Q1,Food,Swipe,30.12,0.45,50
1674,373,Blue,Q1,Food,Swipe,161.04,2.42,50
1675,225,Silver,Q4,Grocery,Swipe,115.49,1.73,75
1676,505,Silver,Q2,Food,Swipe,70.25,1.05,75
1677,73,Blue,Q1,Grocery,Swipe,171.06,2.57,50
1678,249,Blue,Q1,Bills,Swipe,396.63,5.95,50
1679,511,Blue,Q1,Grocery,Swipe,578.93,8.68,50
1680,603,Gold,Q1,Entertainment,Swipe,97.09,1.46,120
1681,216,Blue,Q2,Fuel,Swipe,4.18,0.06,50
1682,973,Gold,Q2,Fuel,Swipe,295.99,4.44,120
1683,602,Blue,Q1,Travel,Swipe,459.53,6.89,50
1684,541,Blue,Q3,Entertainment,Chip,441.41,6.62,50
1685,947,Blue,Q4,Grocery,Chip,335.69,5.04,50
1686,817,Blue,Q2,Entertainment,Chip,43.62,0.65,50
1687,939,Blue,Q2,Travel,Chip,159.77,2.4,50
1688,988,Blue,Q3,Food,Swipe,207.91,3.12,50
1689,220,Blue,Q2,Grocery,Swipe,91.64,1.37,50
1690,840,Blue,Q3,Entertainment,Chip,289.03,4.34,50
1691,727,Blue,Q3,Food,Swipe,489.19,7.34,50
1692,221,Blue,Q1,Travel,Swipe,461.37,6.92,50
1693,389,Silver,Q2,Food,Chip,656.64,9.85,75
1694,554,Silver,Q4,Grocery,Swipe,420.38,6.31,75
1695,647,Platinum,Q3,Travel,Swipe,486.05,7.29,200
1696,42,Blue,Q4,Travel,Swipe,283.67,4.26,50
1697,676,Blue,Q1,Travel,Swipe,622.8,9.34,50
1698,873,Blue,Q2,Bills,Chip,249.84,3.75,50
1699,283,Blue,Q1,Travel,Swipe,474.01,7.11,50
1700,58,Silver,Q1,Bills,Online,440.15,6.6,75
1701,814,Blue,Q4,Food,Chip,743.61,11.15,50
1702,834,Blue,Q4,Bills,Swipe,119.4,1.79,50
1703,537,Blue,Q3,Food,Swipe,57.69,0.87,50
1704,73,Platinum,Q2,Bills,Swipe,241.52,3.62,200
1705,885,Gold,Q1,Food,Chip,137.82,2.07,120
1706,923,Blue,Q3,Food,Swipe,178.24,2.67,50
1707,129,Blue,Q3,Travel,Chip,252.46,3.79,50
1708,599,Gold,Q1,Travel,Swipe,597.75,8.97,120
1709,842,Platinum,Q1,Food,Swipe,576.17,8.64,200
1710,426,Blue,Q3,Travel,Chip,64.0,0.96,50
1711,948,Blue,Q1,Food,Swipe,409.97,6.15,50
1712,665,Gold,Q1,Travel,Chip,50.26,0.75,120
1713,694,Silver,Q4,Fuel,Swipe,512.12,7.68,75
1714,125,Blue,Q2,Bills,Chip,575.49,8.63,50
1715,67,Blue,Q3,Food,Chip,126.64,1.9,50
1716,6,Gold,Q1,Entertainment,Chip,253.57,3.8,120
1717,637,Gold,Q3,Travel,Swipe,155.12,2.33,120
1718,314,Silver,Q2,Travel,Swipe,533.78,8.01,75
1719,326,Silver,Q3,Grocery,Swipe,536.8,8.05,75
1720,565,Blue,Q3,Entertainment,Swipe,449.4,6.74,50
1721,578,Gold,Q3,Entertainment,Swipe,654.39,9.82,120
1722,826,Blue,Q4,Fuel,Swipe,96.11,1.44,50
1723,506,Gold,Q2,Bills,Swipe,76.21,1.14,120
1724,82,Blue,Q2,Fuel,Chip,264.59,3.97,50
1725,599,Gold,Q3,Bills,Chip,71.54,1.07,120
1726,2,Blue,Q3,Food,Online,188.5,2.83,50
1727,204,Blue,Q2,Fuel,Swipe,15.27,0.23,50
1728,662,Blue,Q1,Grocery,Swipe,226.07,3.39,50
1729,805,Silver,Q4,Bills,Swipe,247.03,3.71,75
1730,404,Gold,Q2,Fuel,Swipe,216.81,3.25,120
1731,103,Silver,Q3,Grocery,Swipe,316.55,4.75,75
1732,536,Blue,Q1,Entertainment,Online,176.27,2.64,50
1733,368,Blue,Q1,Travel,Swipe,185.78,2.79,50
1734,212,Gold,Q1,Food,Swipe,257.46,3.86,120
1735,577,Silver,Q4,Food,Swipe,286.02,4.29,75
1736,961,Silver,Q4,Entertainment,Swipe,439.02,6.59,75
1737,209,Silver,Q2,Fuel,Swipe,56.84,0.85,75
1738,763,Silver,Q2,Travel,Swipe,737.34,11.06,75
1739,897,Blue,Q2,Entertainment,Swipe,149.0,2.24,50
1740,117,Silver,Q2,Grocery,Swipe,98.74,1.48,75
1741,628,Silver,Q3,Travel,Swipe,111.11,1.67,75
1742,749,Gold,Q4,Bills,Swipe,128.35,1.93,120
1743,478,Gold,Q1,Fuel,Swipe,79.62,1.19,120
1744,105,Blue,Q3,Travel,Swipe,262.74,3.94,50
1745,495,Blue,Q2,Bills,Chip,670.09,10.05,50
1746,771,Blue,Q2,Entertainment,Swipe,31.2,0.47,50
1747,46,Blue,Q3,Food,Swipe,235.49,3.53,50
1748,823,Silver,Q1,Travel,Chip,579.22,8.69,75
1749,331,Gold,Q4,Travel,Swipe,246.28,3.69,120
1750,216,Blue,Q4,Bills,Chip,291.7,4.38,50
1751,982,Blue,Q1,Bills,Chip,363.63,5.45,50
1752,960,Gold,Q4,Food,Swipe,337.05,5.06,120
1753,492,Gold,Q2,Bills,Chip,129.69,1.95,120
1754,813,Blue,Q2,Bills,Swipe,287.72,4.32,50
1755,922,Silver,Q2,Travel,Swipe,427.1,6.41,75
1756,845,Blue,Q2,Food,Chip,322.84,4.84,50
1757,449,Blue,Q1,Food,Chip,427.15,6.41,50
1758,536,Blue,Q4,Travel,Chip,359.89,5.4,50
1759,511,Blue,Q4,Entertainment,Swipe,91.87,1.38,50
1760,458,Blue,Q3,Entertainment,Swipe,665.04,9.98,50
1761,547,Gold,Q1,Travel,Swipe,926.57,13.9,120
1762,536,Silver,Q4,Bills,Swipe,232.45,3.49,75
1763,540,Blue,Q4,Fuel,Online,512.0,7.68,50
1764,484,Blue,Q3,Entertainment,Swipe,382.83,5.74,50
1765,976,Blue,Q2,Entertainment,Swipe,384.44,5.77,50
1766,1000,Silver,Q4,Travel,Swipe,15.5,0.23,75
1767,16,Gold,Q2,Travel,Swipe,122.46,1.84,120
1768,571,Blue,Q3,Fuel,Chip,160.33,2.4,50
1769,977,Blue,Q4,Fuel,Swipe,187.77,2.82,50
1770,243,Silver,Q2,Food,Chip,162.52,2.44,75
1771,950,Blue,Q1,Travel,Swipe,323.03,4.85,50
1772,207,Blue,Q2,Entertainment,Swipe,427.7,6.42,50
1773,912,Silver,Q2,Grocery,Chip,288.81,4.33,75
1774,271,Blue,Q2,Grocery,Swipe,557.51,8.36,50
1775,761,Blue,Q2,Bills,Swipe,539.91,8.1,50
1776,994,Blue,Q1,Entertainment,Chip,74.19,1.11,50
1777,779,Blue,Q3,Grocery,Swipe,387.3,5.81,50
1778,705,Gold,Q2,Entertainment,Swipe,240.27,3.6,120
1779,847,Platinum,Q2,Travel,Chip,188.78,2.83,200
1780,730,Gold,Q4,Entertainment,Online,33.08,0.5,120
1781,115,Silver,Q4,Grocery,Swipe,120.74,1.81,75
1782,580,Blue,Q1,Entertainment,Chip,109.51,1.64,50
1783,299,Silver,Q1,Fuel,Swipe,180.32,2.7,75
1784,837,Gold,Q1,Bills,Swipe,152.17,2.28,120
1785,483,Blue,Q4,Food,Swipe,696.81,10.45,50
1786,397,Blue,Q2,Grocery,Online,166.86,2.5,50
1787,394,Silver,Q4,Travel,Swipe,881.35,13.22,75
1788,75,Silver,Q3,Food,Swipe,465.76,6.99,75
1789,978,Blue,Q1,Bills,Swipe,76.67,1.15,50
1790,482,Blue,Q1,Fuel,Chip,386.08,5.79,50
1791,103,Silver,Q1,Fuel,Swipe,85.4,1.28,75
1792,297,Blue,Q3,Fuel,Swipe,290.85,4.36,50
1793,178,Silver,Q2,Fuel,Chip,235.91,3.54,75
1794,215,Blue,Q2,Grocery,Swipe,59.43,0.89,50
1795,967,Gold,Q2,Grocery,Swipe,168.49,2.53,120
1796,315,Blue,Q1,Entertainment,Swipe,699.03,10.49,50
1797,39,Blue,Q2,Travel,Chip,567.77,8.52,50
1798,259,Blue,Q4,Entertainment,Chip,138.11,2.07,50
1799,716,Blue,Q1,Travel,Swipe,136.53,2.05,50
1800,7,Silver,Q3,Bills,Swipe,456.3,6.84,75
1801,49,Blue,Q3,Entertainment,Swipe,51.26,0.77,50
1802,538,Blue,Q2,Bills,Swipe,221.18,3.32,50
1803,161,Blue,Q1,Bills,Chip,196.03,2.94,50
1804,869,Gold,Q4,Bills,Swipe,73.87,1.11,120
1805,176,Silver,Q4,Fuel,Chip,710.09,10.65,75
1806,591,Blue,Q1,Food,Chip,320.53,4.81,50
1807,2,Silver,Q2,Food,Chip,321.41,4.82,75
1808,895,Gold,Q3,Grocery,Online,492.78,7.39,120
1809,455,Silver,Q3,Bills,Swipe,292.91,4.39,75
1810,928,Blue,Q4,Fuel,Swipe,206.03,3.09,50
1811,644,Silver,Q4,Entertainment,Chip,117.71,1.77,75
1812,276,Blue,Q4,Entertainment,Chip,554.41,8.32,50
1813,498,Blue,Q3,Grocery,Swipe,321.72,4.83,50
1814,629,Blue,Q4,Grocery,Chip,364.17,5.46,50
1815,676,Blue,Q3,Bills,Swipe,120.01,1.8,50
1816,800,Blue,Q3,Bills,Swipe,574.61,8.62,50
1817,28,Gold,Q2,Entertainment,Swipe,276.88,4.15,120
1818,333,Blue,Q2,Entertainment,Online,322.53,4.84,50
1819,1,Blue,Q2,Entertainment,Swipe,183.43,2.75,50
1820,188,Blue,Q4,Entertainment,Swipe,237.59,3.56,50
1821,56,Blue,Q3,Food,Online,119.6,1.79,50
1822,547,Blue,Q4,Bills,Chip,298.05,4.47,50
1823,112,Blue,Q3,Bills,Chip,492.9,7.39,50
1824,798,Blue,Q2,Entertainment,Swipe,277.37,4.16,50
1825,310,Blue,Q2,Fuel,Swipe,294.15,4.41,50
1826,36,Blue,Q4,Entertainment,Swipe,324.94,4.87,50
1827,439,Blue,Q3,Travel,Chip,327.12,4.91,50
1828,729,Silver,Q4,Grocery,Chip,470.74,7.06,75
1829,592,Silver,Q1,Travel,Chip,144.49,2.17,75
1830,826,Silver,Q4,Fuel,Chip,68.2,1.02,75
1831,595,Blue,Q2,Grocery,Swipe,264.84,3.97,50
1832,577,Blue,Q3,Fuel,Chip,379.62,5.69,50
1833,325,Gold,Q3,Grocery,Swipe,552.47,8.29,120
1834,640,Blue,Q4,Entertainment,Swipe,504.32,7.56,50
1835,307,Blue,Q2,Entertainment,Swipe,87.57,1.31,50
1836,534,Blue,Q1,Fuel,Chip,378.31,5.67,50
1837,728,Blue,Q4,Grocery,Chip,108.53,1.63,50
1838,619,Blue,Q3,Food,Swipe,297.1,4.46,50
1839,109,Silver,Q2,Fuel,Swipe,84.26,1.26,75
1840,372,Blue,Q3,Fuel,Swipe,549.04,8.24,50
1841,357,Platinum,Q3,Travel,Online,543.3,8.15,200
1842,181,Blue,Q3,Bills,Chip,371.4,5.57,50
1843,356,Blue,Q3,Fuel,Online,148.89,2.23,50
1844,676,Platinum,Q1,Food,Chip,481.05,7.22,200
1845,68,Gold,Q2,Entertainment,Swipe,293.68,4.41,120
1846,292,Blue,Q4,Grocery,Swipe,258.75,3.88,50
1847,692,Blue,Q2,Bills,Swipe,113.41,1.7,50
1848,181,Gold,Q2,Grocery,Swipe,485.53,7.28,120
1849,466,Blue,Q2,Entertainment,Swipe,680.39,10.21,50
1850,434,Blue,Q4,Fuel,Swipe,474.92,7.12,50
1851,464,Gold,Q2,Travel,Chip,354.07,5.31,120
1852,681,Blue,Q4,Food,Swipe,177.62,2.66,50
1853,914,Blue,Q4,Bills,Swipe,243.98,3.66,50
1854,534,Blue,Q1,Food,Swipe,122.28,1.83,50
1855,66,Blue,Q3,Food,Swipe,470.53,7.06,50
1856,21,Gold,Q4,Food,Chip,374.32,5.61,120
1857,612,Blue,Q3,Food,Chip,93.19,1.4,50
1858,384,Gold,Q2,Entertainment,Swipe,319.74,4.8,120
1859,812,Blue,Q3,Food,Swipe,251.09,3.77,50
1860,615,Blue,Q3,Travel,Swipe,253.11,3.8,50
1861,559,Blue,Q3,Food,Swipe,35.98,0.54,50
1862,39,Silver,Q2,Entertainment,Swipe,299.51,4.49,75
1863,285,Gold,Q2,Grocery,Online,243.98,3.66,120
1864,822,Blue,Q4,Entertainment,Swipe,216.87,3.25,50
1865,602,Blue,Q4,Travel,Swipe,68.17,1.02,50
1866,597,Blue,Q1,Travel,Chip,483.79,7.26,50
1867,785,Silver,Q2,Fuel,Swipe,265.63,3.98,75
1868,336,Blue,Q1,Entertainment,Swipe,90.22,1.35,50
1869,188,Silver,Q2,Grocery,Chip,321.04,4.82,75
1870,671,Blue,Q3,Fuel,Swipe,117.96,1.77,50
1871,243,Blue,Q1,Fuel,Chip,100.77,1.51,50
1872,73,Blue,Q1,Bills,Chip,158.92,2.38,50
1873,479,Blue,Q1,Food,Chip,235.53,3.53,50
1874,974,Silver,Q2,Fuel,Online,157.7,2.37,75
1875,561,Silver,Q4,Fuel,Chip,642.52,9.64,75
1876,101,Blue,Q1,Travel,Chip,649.9,9.75,50
1877,514,Blue,Q4,Grocery,Chip,942.26,14.13,50
1878,756,Blue,Q2,Fuel,Chip,86.08,1.29,50
1879,176,Gold,Q1,Grocery,Online,119.0,1.78,120
1880,238,Blue,Q2,Food,Chip,124.79,1.87,50
1881,910,Blue,Q4,Travel,Swipe,342.84,5.14,50
1882,59,Blue,Q4,Bills,Chip,66.18,0.99,50
1883,865,Blue,Q1,Bills,Swipe,415.65,6.23,50
1884,99,Blue,Q4,Food,Swipe,251.48,3.77,50
1885,954,Blue,Q3,Food,Swipe,463.52,6.95,50
1886,871,Blue,Q3,Travel,Online,280.88,4.21,50
1887,954,Silver,Q1,Travel,Swipe,189.1,2.84,75
1888,495,Blue,Q2,Entertainment,Chip,509.54,7.64,50
1889,947,Blue,Q2,Fuel,Swipe,619.84,9.3,50
1890,980,Silver,Q2,Fuel,Swipe,160.08,2.4,75
1891,514,Blue,Q3,Fuel,Swipe,384.29,5.76,50
1892,755,Silver,Q4,Grocery,Chip,269.9,4.05,75
1893,297,Blue,Q3,Entertainment,Chip,440.28,6.6,50
1894,211,Blue,Q4,Fuel,Swipe,272.67,4.09,50
1895,123,Blue,Q3,Grocery,Swipe,351.07,5.27,50
1896,229,Blue,Q2,Grocery,Chip,194.95,2.92,50
1897,594,Gold,Q2,Bills,Swipe,233.04,3.5,120
1898,656,Blue,Q2,Grocery,Swipe,992.11,14.88,50
1899,388,Blue,Q1,Food,Swipe,262.07,3.93,50
1900,140,Blue,Q1,Travel,Chip,53.01,0.8,50
1901,541,Blue,Q4,Grocery,Swipe,68.96,1.03,50
1902,391,Blue,Q1,Food,Swipe,140.32,2.1,50
1903,270,Blue,Q3,Food,Online,54.39,0.82,50
1904,759,Blue,Q3,Bills,Chip,178.24,2.67,50
1905,12,Gold,Q4,Bills,Swipe,255.48,3.83,120
1906,867,Blue,Q4,Grocery,Swipe,251.02,3.77,50
1907,389,Silver,Q2,Bills,Swipe,505.27,7.58,75
1908,337,Gold,Q1,Bills,Swipe,287.91,4.32,120
1909,506,Blue,Q2,Travel,Swipe,342.19,5.13,50
1910,106,Gold,Q1,Fuel,Swipe,997.09,14.96,120
1911,32,Silver,Q1,Grocery,Swipe,268.82,4.03,75
1912,74,Blue,Q4,Grocery,Online,471.8,7.08,50
1913,171,Platinum,Q2,Grocery,Online,165.02,2.48,200
1914,849,Blue,Q2,Bills,Swipe,348.8,5.23,50
1915,69,Blue,Q1,Travel,Swipe,488.59,7.33,50
1916,813,Silver,Q1,Bills,Swipe,227.01,3.41,75
1917,362,Blue,Q4,Food,Chip,740.69,11.11,50
1918,649,Blue,Q3,Entertainment,Swipe,401.34,6.02,50
1919,433,Blue,Q2,Entertainment,Online,496.05,7.44,50
1920,929,Silver,Q2,Entertainment,Chip,377.54,5.66,75
1921,996,Silver,Q4,Fuel,Swipe,366.47,5.5,75
1922,100,Blue,Q4,Bills,Chip,113.42,1.7,50
1923,658,Platinum,Q2,Food,Chip,644.92,9.67,200
1924,9,Blue,Q2,Food,Swipe,630.98,9.46,50
1925,574,Blue,Q1,Entertainment,Swipe,196.72,2.95,50
1926,697,Silver,Q3,Travel,Chip,502.43,7.54,75
1927,29,Silver,Q2,Fuel,Chip,145.6,2.18,75
1928,893,Blue,Q4,Fuel,Chip,443.87,6.66,50
